vg_image_id	vg_image_name	vg_object_id	vg_obj_name	bbox_xywh	vg_synset	vg_cat
2331344	2331344.jpg	3268992	guy	[352, 56, 148, 319]	man.n.01	person
2331350	2331350.jpg	2870670	desk	[0, 190, 482, 183]	furnishing.n.02	instrumentality, instrumentation
2331351	2331351.jpg	3098740	bird	[81, 169, 242, 163]	bird.n.01	animal
2331355	2331355.jpg	3149101	cake	[111, 48, 217, 182]	baked_goods.n.01	food, solid food
2331371	2331371.jpg	3065243	boy	[63, 22, 422, 309]	male_child.n.01	person
2331376	2331376.jpg	3372872	girl	[142, 42, 275, 328]	woman.n.01	person
2331378	2331378.jpg	3001151	shirt	[217, 162, 204, 170]	shirt.n.01	article of clothing
2331382	2331382.jpg	972019	house	[1, 184, 399, 85]	house.n.01	structure, construction
2331385	2331385.jpg	2866051	curtain	[0, 0, 156, 271]	furnishing.n.02	instrumentality, instrumentation
2331389	2331389.jpg	3508931	carpet	[0, 159, 432, 275]	furnishing.n.02	instrumentality, instrumentation
2331394	2331394.jpg	3334571	man	[314, 1, 185, 332]	man.n.01	person
2331395	2331395.jpg	3248670	dog	[21, 111, 213, 332]	dog.n.01	animal
2331407	2331407.jpg	3679242	counter	[0, 37, 499, 337]	furnishing.n.02	instrumentality, instrumentation
2331410	2331410.jpg	3513191	curtain	[18, 0, 119, 432]	furnishing.n.02	instrumentality, instrumentation
2331425	2331425.jpg	971970	coat	[0, 55, 156, 278]	overgarment.n.01	article of clothing
2331429	2331429.jpg	2933556	girl	[181, 13, 147, 435]	woman.n.01	person
2331439	2331439.jpg	2751601	pizza	[84, 117, 317, 138]	dish.n.02	food, nutrient
2331443	2331443.jpg	971848	horse	[166, 0, 264, 459]	horse.n.01	animal
2331451	2331451.jpg	2830153	bench	[113, 147, 377, 171]	furnishing.n.02	instrumentality, instrumentation
2331452	2331452.jpg	3716093	guy	[119, 14, 210, 485]	man.n.01	person
2331462	2331462.jpg	971829	train	[76, 22, 316, 278]	train.n.01	vehicle
2331466	2331466.jpg	3437535	boat	[121, 50, 320, 106]	boat.n.01	vehicle
2331468	2331468.jpg	2837367	bird	[33, 80, 384, 188]	bird.n.01	animal
2331471	2331471.jpg	2910554	bench	[94, 113, 305, 141]	furnishing.n.02	instrumentality, instrumentation
2331472	2331472.jpg	3107844	lamp	[213, 36, 216, 217]	lamp.n.01	instrumentality, instrumentation
2331473	2331473.jpg	2849376	bird	[62, 51, 239, 236]	bird.n.01	animal
2331474	2331474.jpg	3373718	boy	[256, 51, 202, 285]	male_child.n.01	person
2331477	2331477.jpg	2923743	giraffe	[108, 5, 112, 412]	ungulate.n.01	animal
2331478	2331478.jpg	2800203	train	[183, 1, 316, 285]	train.n.01	vehicle
2331480	2331480.jpg	971797	bed	[39, 326, 283, 176]	furnishing.n.02	instrumentality, instrumentation
2331488	2331488.jpg	2959470	cat	[104, 49, 182, 244]	feline.n.01	animal
2331489	2331489.jpg	971776	desk	[0, 239, 433, 135]	furnishing.n.02	instrumentality, instrumentation
2331511	2331511.jpg	3022160	hut	[16, 0, 237, 310]	shelter.n.01	structure, construction
2331512	2331512.jpg	971748	boy	[121, 107, 169, 298]	male_child.n.01	person
2331519	2331519.jpg	971735	dog	[91, 75, 405, 210]	dog.n.01	animal
2331523	2331523.jpg	3363694	hat	[0, 138, 255, 162]	headdress.n.01	article of clothing
2331528	2331528.jpg	3157381	dress	[8, 158, 336, 343]	dress.n.01	article of clothing
2331533	2331533.jpg	3277351	pizza	[18, 290, 315, 209]	dish.n.02	food, nutrient
2331542	2331542.jpg	3421557	van	[84, 14, 395, 313]	truck.n.01	vehicle
2331552	2331552.jpg	3145849	lady	[55, 0, 208, 232]	woman.n.01	person
2331554	2331554.jpg	2813351	plane	[0, 105, 408, 158]	aircraft.n.01	vehicle
2331564	2331564.jpg	3514809	goat	[226, 141, 191, 191]	ungulate.n.01	animal
2331567	2331567.jpg	3514054	salad	[36, 17, 419, 262]	dish.n.02	food, nutrient
2331574	2331574.jpg	3416640	zebra	[0, 149, 303, 182]	ungulate.n.01	animal
2331586	2331586.jpg	3452067	boat	[0, 0, 490, 215]	boat.n.01	vehicle
2331590	2331590.jpg	3425041	goose	[40, 179, 161, 250]	bird.n.01	animal
2331594	2331594.jpg	2737503	palace	[39, 92, 355, 124]	house.n.01	structure, construction
2331596	2331596.jpg	2716940	boy	[40, 133, 152, 256]	male_child.n.01	person
2331598	2331598.jpg	3657165	woman	[66, 42, 223, 291]	woman.n.01	person
2331601	2331601.jpg	3153039	bench	[29, 344, 328, 154]	furnishing.n.02	instrumentality, instrumentation
2331602	2331602.jpg	3479355	cake	[52, 108, 414, 349]	baked_goods.n.01	food, solid food
2331606	2331606.jpg	2837220	counter	[206, 167, 294, 132]	furnishing.n.02	instrumentality, instrumentation
2331613	2331613.jpg	3029682	bench	[16, 91, 359, 241]	furnishing.n.02	instrumentality, instrumentation
2331615	2331615.jpg	971616	horse	[79, 46, 415, 454]	horse.n.01	animal
2331620	2331620.jpg	2838211	bench	[118, 24, 349, 227]	furnishing.n.02	instrumentality, instrumentation
2331632	2331632.jpg	3324408	bed	[69, 118, 420, 256]	furnishing.n.02	instrumentality, instrumentation
2331642	2331642.jpg	971603	salad	[106, 100, 314, 260]	dish.n.02	food, nutrient
2331643	2331643.jpg	3059027	giraffe	[64, 163, 187, 298]	ungulate.n.01	animal
2331644	2331644.jpg	3226075	bench	[69, 115, 298, 158]	furnishing.n.02	instrumentality, instrumentation
2331647	2331647.jpg	3070574	beanie	[205, 7, 286, 156]	headdress.n.01	article of clothing
2331655	2331655.jpg	3232370	bed	[0, 35, 492, 331]	furnishing.n.02	instrumentality, instrumentation
2331660	2331660.jpg	3357677	lady	[314, 0, 186, 281]	woman.n.01	person
2331683	2331683.jpg	971522	car	[47, 92, 416, 241]	car.n.01	vehicle
2331684	2331684.jpg	2963901	dog	[213, 83, 286, 235]	dog.n.01	animal
2331687	2331687.jpg	2987513	cow	[25, 123, 234, 221]	ungulate.n.01	animal
2331688	2331688.jpg	3293180	couch	[55, 204, 445, 129]	furnishing.n.02	instrumentality, instrumentation
2331689	2331689.jpg	2749423	boy	[104, 27, 232, 314]	male_child.n.01	person
2331693	2331693.jpg	971500	table	[0, 212, 374, 287]	furnishing.n.02	instrumentality, instrumentation
2331696	2331696.jpg	3092627	house	[137, 0, 363, 141]	house.n.01	structure, construction
2331706	2331706.jpg	971452	skier	[94, 90, 244, 408]	athlete.n.01	person
2331708	2331708.jpg	3715195	shirt	[0, 124, 271, 207]	shirt.n.01	article of clothing
2331720	2331720.jpg	3715171	bowl	[147, 106, 283, 210]	vessel.n.03	instrumentality, instrumentation
2331721	2331721.jpg	3932830	rug	[85, 135, 413, 240]	furnishing.n.02	instrumentality, instrumentation
2331722	2331722.jpg	971391	woman	[251, 0, 208, 333]	woman.n.01	person
2331737	2331737.jpg	3464357	giraffe	[32, 29, 269, 328]	ungulate.n.01	animal
2331738	2331738.jpg	2965286	motorcycle	[6, 81, 277, 184]	motorcycle.n.01	vehicle
2331741	2331741.jpg	3147384	cupcake	[244, 49, 256, 283]	baked_goods.n.01	food, solid food
2331742	2331742.jpg	3134868	cake	[177, 111, 241, 183]	baked_goods.n.01	food, solid food
2331745	2331745.jpg	3327547	cow	[237, 0, 263, 350]	ungulate.n.01	animal
2331747	2331747.jpg	3282314	man	[338, 88, 163, 234]	man.n.01	person
2331760	2331760.jpg	3425568	horse	[132, 75, 155, 223]	horse.n.01	animal
2331764	2331764.jpg	2815284	horse	[90, 93, 257, 186]	horse.n.01	animal
2331793	2331793.jpg	2734469	car	[56, 178, 349, 160]	car.n.01	vehicle
2331806	2331806.jpg	971266	cat	[41, 42, 426, 271]	feline.n.01	animal
2331807	2331807.jpg	2868162	counter	[0, 305, 276, 193]	furnishing.n.02	instrumentality, instrumentation
2331817	2331817.jpg	3370672	airplane	[162, 72, 338, 202]	aircraft.n.01	vehicle
2331822	2331822.jpg	2725211	bird	[166, 63, 171, 304]	bird.n.01	animal
2331827	2331827.jpg	3054249	child	[0, 77, 152, 366]	child.n.01	person
2331829	2331829.jpg	2961851	bed	[0, 210, 321, 222]	furnishing.n.02	instrumentality, instrumentation
2331843	2331843.jpg	2765218	shirt	[27, 210, 276, 186]	shirt.n.01	article of clothing
2331846	2331846.jpg	3222392	house	[260, 53, 238, 275]	house.n.01	structure, construction
2331851	2331851.jpg	3057449	boy	[109, 141, 165, 297]	male_child.n.01	person
2331855	2331855.jpg	3014624	bull	[153, 109, 325, 167]	ungulate.n.01	animal
2331864	2331864.jpg	3155827	pizza	[30, 5, 440, 328]	dish.n.02	food, nutrient
2331870	2331870.jpg	971185	cheese	[0, 37, 407, 462]	foodstuff.n.02	food, nutrient
2331875	2331875.jpg	3391512	cat	[148, 83, 223, 193]	feline.n.01	animal
2331878	2331878.jpg	3281768	sheep	[273, 0, 227, 300]	ungulate.n.01	animal
2331885	2331885.jpg	2958076	motorcycle	[0, 115, 390, 218]	motorcycle.n.01	vehicle
2331897	2331897.jpg	3028726	pizza	[0, 16, 500, 445]	dish.n.02	food, nutrient
2331903	2331903.jpg	3653148	woman	[78, 105, 156, 222]	woman.n.01	person
2331908	2331908.jpg	2743015	bench	[46, 46, 258, 145]	furnishing.n.02	instrumentality, instrumentation
2331918	2331918.jpg	3191290	horse	[5, 163, 418, 336]	horse.n.01	animal
2331931	2331931.jpg	3231231	bench	[187, 128, 207, 207]	furnishing.n.02	instrumentality, instrumentation
2331937	2331937.jpg	3932674	woman	[0, 178, 216, 319]	woman.n.01	person
2331938	2331938.jpg	3714539	girl	[59, 114, 155, 326]	woman.n.01	person
2331943	2331943.jpg	3144635	bowl	[149, 8, 278, 152]	vessel.n.03	instrumentality, instrumentation
2331949	2331949.jpg	970991	horse	[0, 0, 157, 255]	horse.n.01	animal
2331950	2331950.jpg	2972024	couch	[0, 25, 473, 348]	furnishing.n.02	instrumentality, instrumentation
2331954	2331954.jpg	3038555	dog	[13, 32, 486, 310]	dog.n.01	animal
2331961	2331961.jpg	3214523	bench	[0, 115, 499, 217]	furnishing.n.02	instrumentality, instrumentation
2331967	2331967.jpg	2889678	kid	[27, 77, 278, 364]	child.n.01	person
2331968	2331968.jpg	3449792	boat	[0, 50, 295, 231]	boat.n.01	vehicle
2331973	2331973.jpg	970894	woman	[55, 64, 292, 268]	woman.n.01	person
2331974	2331974.jpg	2924134	armchair	[0, 213, 277, 161]	furnishing.n.02	instrumentality, instrumentation
2331986	2331986.jpg	2985255	salad	[48, 181, 220, 193]	dish.n.02	food, nutrient
2331989	2331989.jpg	3309840	dress	[2, 265, 142, 231]	dress.n.01	article of clothing
2331992	2331992.jpg	2985121	dog	[130, 268, 245, 233]	dog.n.01	animal
2331996	2331996.jpg	3317556	table	[0, 265, 499, 67]	furnishing.n.02	instrumentality, instrumentation
2332003	2332003.jpg	3184690	zebra	[221, 73, 278, 260]	ungulate.n.01	animal
2332005	2332005.jpg	2883943	pizza	[40, 10, 405, 358]	dish.n.02	food, nutrient
2332010	2332010.jpg	3511420	batter	[23, 5, 147, 235]	athlete.n.01	person
2332013	2332013.jpg	3174407	motorbike	[118, 113, 299, 156]	motorcycle.n.01	vehicle
2332024	2332024.jpg	3013736	child	[148, 106, 232, 250]	child.n.01	person
2332037	2332037.jpg	970692	table	[0, 258, 501, 74]	furnishing.n.02	instrumentality, instrumentation
2332040	2332040.jpg	3131905	cat	[45, 198, 216, 248]	feline.n.01	animal
2332044	2332044.jpg	970647	counter	[0, 265, 500, 86]	furnishing.n.02	instrumentality, instrumentation
2332055	2332055.jpg	2765232	car	[16, 20, 462, 266]	car.n.01	vehicle
2332060	2332060.jpg	3034938	boat	[0, 239, 475, 72]	boat.n.01	vehicle
2332069	2332069.jpg	3413104	bench	[122, 168, 378, 113]	furnishing.n.02	instrumentality, instrumentation
2332081	2332081.jpg	2830777	chair	[31, 196, 281, 179]	furnishing.n.02	instrumentality, instrumentation
2332082	2332082.jpg	970560	girl	[47, 0, 235, 400]	woman.n.01	person
2332088	2332088.jpg	3420035	counter	[0, 202, 500, 172]	furnishing.n.02	instrumentality, instrumentation
2332090	2332090.jpg	3248205	lady	[6, 15, 314, 257]	woman.n.01	person
2332093	2332093.jpg	3323065	curtain	[160, 1, 241, 350]	furnishing.n.02	instrumentality, instrumentation
2332097	2332097.jpg	3193531	chair	[137, 261, 205, 192]	furnishing.n.02	instrumentality, instrumentation
2332099	2332099.jpg	3492153	bird	[167, 46, 231, 358]	bird.n.01	animal
2332100	2332100.jpg	970513	shirt	[66, 245, 307, 129]	shirt.n.01	article of clothing
2332110	2332110.jpg	2726866	taxi	[0, 56, 418, 274]	car.n.01	vehicle
2332112	2332112.jpg	2999857	boat	[258, 121, 241, 170]	boat.n.01	vehicle
2332119	2332119.jpg	2725674	woman	[228, 72, 141, 302]	woman.n.01	person
2332145	2332145.jpg	3418983	cat	[70, 79, 256, 253]	feline.n.01	animal
2332157	2332157.jpg	2893679	dog	[0, 72, 459, 165]	dog.n.01	animal
2332158	2332158.jpg	2705456	bread	[60, 62, 240, 243]	baked_goods.n.01	food, solid food
2332163	2332163.jpg	2748942	pot	[48, 35, 330, 296]	kitchen_utensil.n.01	instrumentality, instrumentation
2332183	2332183.jpg	970296	plane	[38, 64, 448, 128]	aircraft.n.01	vehicle
2332199	2332199.jpg	3470992	train	[126, 125, 221, 140]	train.n.01	vehicle
2332201	2332201.jpg	3340510	train	[42, 41, 435, 256]	train.n.01	vehicle
2332211	2332211.jpg	3795469	train	[71, 25, 282, 237]	train.n.01	vehicle
2332226	2332226.jpg	3083670	giraffe	[0, 135, 300, 239]	ungulate.n.01	animal
2332228	2332228.jpg	3424742	bench	[2, 65, 352, 288]	furnishing.n.02	instrumentality, instrumentation
2332242	2332242.jpg	2838113	bowl	[0, 238, 375, 135]	vessel.n.03	instrumentality, instrumentation
2332244	2332244.jpg	970051	horse	[0, 0, 261, 468]	horse.n.01	animal
2332245	2332245.jpg	2925270	bird	[75, 52, 273, 309]	bird.n.01	animal
2332246	2332246.jpg	2840781	sofa	[237, 207, 262, 152]	furnishing.n.02	instrumentality, instrumentation
2332250	2332250.jpg	2727619	goat	[166, 42, 203, 289]	ungulate.n.01	animal
2332251	2332251.jpg	3080168	zebra	[165, 89, 334, 285]	ungulate.n.01	animal
2332263	2332263.jpg	2894557	girl	[0, 0, 168, 342]	woman.n.01	person
2332272	2332272.jpg	3167200	boy	[70, 22, 134, 309]	male_child.n.01	person
2332277	2332277.jpg	970007	counter	[0, 238, 499, 136]	furnishing.n.02	instrumentality, instrumentation
2332285	2332285.jpg	3100915	shirt	[0, 197, 297, 304]	shirt.n.01	article of clothing
2332292	2332292.jpg	3372111	plane	[0, 69, 499, 169]	aircraft.n.01	vehicle
2332294	2332294.jpg	2711384	man	[18, 54, 215, 196]	man.n.01	person
2332295	2332295.jpg	3511395	boy	[213, 112, 198, 197]	male_child.n.01	person
2332297	2332297.jpg	3234972	girl	[135, 23, 233, 343]	woman.n.01	person
2332303	2332303.jpg	2976031	plane	[84, 76, 365, 157]	aircraft.n.01	vehicle
2332304	2332304.jpg	2771200	horse	[18, 138, 317, 359]	horse.n.01	animal
2332311	2332311.jpg	3237310	bench	[94, 71, 317, 166]	furnishing.n.02	instrumentality, instrumentation
2332315	2332315.jpg	3150087	pizza	[0, 216, 240, 158]	dish.n.02	food, nutrient
2332316	2332316.jpg	969901	bun	[1, 108, 456, 258]	baked_goods.n.01	food, solid food
2332326	2332326.jpg	3158868	bench	[34, 166, 283, 255]	furnishing.n.02	instrumentality, instrumentation
2332330	2332330.jpg	3374164	giraffe	[9, 64, 402, 208]	ungulate.n.01	animal
2332331	2332331.jpg	3231505	van	[103, 78, 258, 224]	truck.n.01	vehicle
2332333	2332333.jpg	3038124	blender	[126, 142, 248, 332]	kitchen_utensil.n.01	instrumentality, instrumentation
2332350	2332350.jpg	2967961	train	[0, 120, 312, 379]	train.n.01	vehicle
2332355	2332355.jpg	2910916	man	[18, 23, 140, 362]	man.n.01	person
2332357	2332357.jpg	3499627	horse	[145, 122, 212, 183]	horse.n.01	animal
2332361	2332361.jpg	3504470	shirt	[94, 236, 204, 263]	shirt.n.01	article of clothing
2332362	2332362.jpg	2839577	ship	[44, 0, 454, 134]	ship.n.01	vehicle
2332364	2332364.jpg	3165752	horse	[0, 167, 480, 166]	horse.n.01	animal
2332366	2332366.jpg	3095904	house	[0, 24, 172, 210]	house.n.01	structure, construction
2332370	2332370.jpg	3064196	owl	[0, 42, 270, 398]	bird.n.01	animal
2332372	2332372.jpg	3322220	table	[80, 163, 418, 169]	furnishing.n.02	instrumentality, instrumentation
2332375	2332375.jpg	3487626	bucket	[291, 16, 207, 357]	vessel.n.03	instrumentality, instrumentation
2332379	2332379.jpg	2755215	parrot	[225, 77, 265, 295]	bird.n.01	animal
2332389	2332389.jpg	3164064	couch	[1, 84, 496, 249]	furnishing.n.02	instrumentality, instrumentation
2332393	2332393.jpg	2730873	man	[0, 30, 203, 344]	man.n.01	person
2332399	2332399.jpg	3137367	hitter	[260, 53, 168, 192]	athlete.n.01	person
2332406	2332406.jpg	3476340	couch	[32, 293, 343, 206]	furnishing.n.02	instrumentality, instrumentation
2332411	2332411.jpg	3454045	coat	[14, 97, 190, 221]	overgarment.n.01	article of clothing
2332418	2332418.jpg	969743	dog	[10, 80, 364, 338]	dog.n.01	animal
2332423	2332423.jpg	969715	man	[0, 0, 361, 348]	man.n.01	person
2332443	2332443.jpg	3220732	cheese	[45, 112, 371, 183]	foodstuff.n.02	food, nutrient
2332444	2332444.jpg	3175213	boat	[0, 187, 241, 143]	boat.n.01	vehicle
2332446	2332446.jpg	2932630	giraffe	[28, 37, 249, 464]	ungulate.n.01	animal
2332450	2332450.jpg	3116643	cheese	[181, 26, 306, 225]	foodstuff.n.02	food, nutrient
2332458	2332458.jpg	2762509	dog	[63, 0, 257, 357]	dog.n.01	animal
2332479	2332479.jpg	3010378	pizza	[27, 78, 449, 271]	dish.n.02	food, nutrient
2332480	2332480.jpg	969529	airplane	[7, 167, 358, 113]	aircraft.n.01	vehicle
2332482	2332482.jpg	3014631	bench	[30, 100, 441, 214]	furnishing.n.02	instrumentality, instrumentation
2332490	2332490.jpg	969515	bed	[38, 257, 296, 243]	furnishing.n.02	instrumentality, instrumentation
2332491	2332491.jpg	969463	horse	[11, 53, 297, 218]	horse.n.01	animal
2332497	2332497.jpg	3065234	train	[0, 205, 336, 232]	train.n.01	vehicle
2332503	2332503.jpg	969445	pancake	[139, 69, 235, 398]	baked_goods.n.01	food, solid food
2332511	2332511.jpg	3711882	table	[0, 99, 472, 275]	furnishing.n.02	instrumentality, instrumentation
2332513	2332513.jpg	3391979	dog	[0, 32, 342, 265]	dog.n.01	animal
2332527	2332527.jpg	2941032	bed	[94, 101, 280, 193]	furnishing.n.02	instrumentality, instrumentation
2332529	2332529.jpg	969296	man	[61, 16, 438, 360]	man.n.01	person
2332530	2332530.jpg	2947607	desk	[88, 155, 407, 219]	furnishing.n.02	instrumentality, instrumentation
2332534	2332534.jpg	2950709	bed	[30, 184, 322, 149]	furnishing.n.02	instrumentality, instrumentation
2332542	2332542.jpg	3078148	man	[154, 0, 289, 333]	man.n.01	person
2332557	2332557.jpg	2744948	shirt	[83, 176, 285, 324]	shirt.n.01	article of clothing
2332559	2332559.jpg	2788756	horse	[29, 43, 301, 290]	horse.n.01	animal
2332569	2332569.jpg	969225	girl	[159, 60, 122, 395]	woman.n.01	person
2332571	2332571.jpg	3431466	boy	[169, 38, 142, 296]	male_child.n.01	person
2332583	2332583.jpg	3052054	dog	[24, 0, 351, 470]	dog.n.01	animal
2332592	2332592.jpg	3369753	zebra	[179, 67, 239, 212]	ungulate.n.01	animal
2332598	2332598.jpg	3079521	tie	[109, 141, 134, 246]	neckwear.n.01	article of clothing
2332607	2332607.jpg	3369511	dog	[167, 0, 334, 473]	dog.n.01	animal
2332610	2332610.jpg	2999239	bird	[87, 69, 252, 136]	bird.n.01	animal
2332611	2332611.jpg	3179317	boy	[143, 0, 194, 309]	male_child.n.01	person
2332612	2332612.jpg	3675723	guy	[20, 46, 197, 285]	man.n.01	person
2332626	2332626.jpg	3118741	cheese	[184, 172, 238, 150]	foodstuff.n.02	food, nutrient
2332638	2332638.jpg	3483215	bridge	[0, 61, 372, 137]	bridge.n.01	structure, construction
2332642	2332642.jpg	3395435	bridge	[0, 45, 501, 122]	bridge.n.01	structure, construction
2332652	2332652.jpg	2815603	curtain	[80, 1, 162, 331]	furnishing.n.02	instrumentality, instrumentation
2332657	2332657.jpg	2922087	giraffe	[65, 53, 182, 382]	ungulate.n.01	animal
2332658	2332658.jpg	3239774	girl	[83, 152, 137, 337]	woman.n.01	person
2332660	2332660.jpg	968963	table	[0, 370, 376, 129]	furnishing.n.02	instrumentality, instrumentation
2332677	2332677.jpg	3490020	bird	[135, 15, 353, 318]	bird.n.01	animal
2332681	2332681.jpg	3492696	bird	[36, 58, 463, 441]	bird.n.01	animal
2332690	2332690.jpg	2930538	boat	[197, 119, 235, 212]	boat.n.01	vehicle
2332696	2332696.jpg	968862	jacket	[0, 250, 275, 251]	overgarment.n.01	article of clothing
2332703	2332703.jpg	3343034	table	[0, 223, 499, 151]	furnishing.n.02	instrumentality, instrumentation
2332708	2332708.jpg	968804	sheep	[120, 158, 212, 306]	ungulate.n.01	animal
2332711	2332711.jpg	2926522	bridge	[7, 184, 492, 142]	bridge.n.01	structure, construction
2332715	2332715.jpg	3320866	dog	[45, 64, 277, 367]	dog.n.01	animal
2332727	2332727.jpg	3337741	sauce	[42, 153, 394, 162]	foodstuff.n.02	food, nutrient
2332729	2332729.jpg	968744	cat	[56, 115, 209, 302]	feline.n.01	animal
2332732	2332732.jpg	3045590	knife	[40, 48, 375, 166]	tool.n.01	tool
2332738	2332738.jpg	3255139	vase	[57, 118, 154, 373]	vessel.n.03	instrumentality, instrumentation
2332753	2332753.jpg	968617	cathedral	[0, 34, 263, 466]	place_of_worship.n.01	structure, construction
2332756	2332756.jpg	3117125	pizza	[53, 62, 390, 268]	dish.n.02	food, nutrient
2332769	2332769.jpg	2782995	table	[0, 311, 257, 187]	furnishing.n.02	instrumentality, instrumentation
2332789	2332789.jpg	3116024	table	[89, 242, 411, 92]	furnishing.n.02	instrumentality, instrumentation
2332792	2332792.jpg	3710503	bowl	[35, 2, 415, 373]	vessel.n.03	instrumentality, instrumentation
2332817	2332817.jpg	3319984	man	[154, 17, 222, 320]	man.n.01	person
2332818	2332818.jpg	1045959	woman	[36, 41, 339, 458]	woman.n.01	person
2332820	2332820.jpg	3352765	man	[181, 140, 153, 261]	man.n.01	person
2332835	2332835.jpg	3382862	dog	[62, 140, 246, 359]	dog.n.01	animal
